Row ID	Order ID	Order Date	Order Priority	Order Quantity	Sales	Discount	Ship Mode	Profit	Unit Price	Shipping Cost	First Name	Last Name	Region	Customer Segment	Product Category	Product Sub-Category	Product Name	Product Container	Product Base Margin	Ship Date	BirthDate
2511	18241	~40386%	Low	25/01/1900	9944.49	0.08	Delivery Truck	-969.05	400.98	76.37	Denny	Blanton	Ontario	Home Office	Furniture	Tables	Bretford CR8500 Series Meeting Room Furniture	Jumbo Box	0.6	29/07/2010	15/01/1967
2512	18244	~40585%	Critical	01/01/1900	172.34	0	Regular Air	-73.22	140.81	24.49	Chris	Selesnick	Ontario	Home Office	Furniture	Chairs & Chairmats	Hon Olson Stacker Stools	Large Box	0.57	13/02/2011	15/11/1969
2548	18465	~40283%	High	12/01/1900	816.23	0.05	Regular Air	-353.71	64.65	35	Laura	Armstrong	Ontario	Small Business	Office Supplies	Storage & Organization	Space Solutions Commercial Steel Shelving	Large Box	0.8	17/04/2010	16/04/1969
2561	18528	~40663%	Critical	02/02/1900	340.97	0.07	Regular Air	-22.82	10.98	3.99	Jas	O'Carroll	Ontario	Corporate	Office Supplies	Appliances	Staples Surge Protector 6 outlet	Small Box	0.58	01/05/2011	13/10/1969
2562	18528	~40663%	Critical	22/01/1900	136.24	0.03	Regular Air	-96.22	5.78	7.96	Jas	O'Carroll	Ontario	Corporate	Office Supplies	Paper	Xerox 196	Small Box	0.36	02/05/2011	23/03/1969
2616	18917	~41032%	Critical	14/01/1900	28.82	0.08	Regular Air	-8.36	2.08	1.49	Steve	Nguyen	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Round Ring Binders	Small Box	0.38	05/05/2012	03/06/1969
2693	19493	~39846%	Critical	31/01/1900	4713.25	0.1	Regular Air	-372.49	154.13	69	Bill	Overfelt	Ontario	Corporate	Furniture	Tables	Laminate Occasional Tables	Large Box	0.68	03/02/2009	09/07/1968
2714	19616	~40899%	High	03/01/1900	92.31	0	Regular Air	-28.95	28.15	6.17	Katherine	Nockton	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Boston Model 1800 Electric Pencil Sharpener, Gray	Small Pack	0.55	23/12/2011	05/05/1968
2715	19616	~40899%	High	11/02/1900	116.94	0.06	Express Air	-10.01	2.78	1.25	Katherine	Nockton	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Newell 318	Wrap Bag	0.59	23/12/2011	15/05/1968
2827	20390	~40056%	Not Specified	04/02/1900	1271.12	0.05	Express Air	-62.82	34.98	7.53	Sandra	Flanagan	Ontario	Home Office	Technology	Computer Peripherals	Fellowes EZ Multi-Media Keyboard	Small Box	0.76	03/09/2009	06/07/1968
2828	20390	~40056%	Not Specified	17/01/1900	58.5	0	Regular Air	-25.26	3.14	1.92	Sandra	Flanagan	Ontario	Home Office	Office Supplies	Scissors, Rulers and Trimmers	Serrated Blade or Curved Handle Hand Letter Openers	Wrap Bag	0.84	02/09/2009	06/04/1967
2834	20451	~41054%	Critical	06/01/1900	53.72	0.1	Regular Air	2.82	8.95	2.01	Bill	Overfelt	Ontario	Corporate	Office Supplies	Paper	Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4"	Wrap Bag	0.39	27/05/2012	02/03/1981
2835	20451	~41054%	Critical	02/02/1900	1809.21	0.04	Regular Air	454.49	55.29	5.08	Bill	Overfelt	Ontario	Corporate	Office Supplies	Storage & Organization	Recycled Steel Personal File for Standard File Folders	Small Box	0.59	27/05/2012	24/01/1983
2836	20451	~41054%	Critical	17/01/1900	9150.09	0.1	Delivery Truck	-1331.55	550.98	45.7	Bill	Overfelt	Ontario	Corporate	Furniture	Tables	Chromcraft Bull-Nose Wood Oval Conference Tables & Bases	Jumbo Box	0.71	27/05/2012	05/10/1983
2845	20486	~40607%	High	03/02/1900	306.3	0.07	Regular Air	18.73	9.27	4.39	Alejandro	Grove	Ontario	Corporate	Office Supplies	Paper	Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book	Wrap Bag	0.38	06/03/2011	22/07/1983
2846	20486	~40607%	High	11/02/1900	163.98	0.01	Regular Air	55.73	3.85	0.7	Alejandro	Grove	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Avery Hi-Liter Pen Style Six-Color Fluorescent Set	Wrap Bag	0.44	06/03/2011	02/07/1983
2895	20899	~40280%	Low	09/01/1900	495.1	0.04	Regular Air	110.36	54.96	10.75	Arthur	Prichep	Ontario	Home Office	Office Supplies	Paper	Xerox 1940	Small Box	0.36	21/04/2010	03/07/1967
2918	21089	~40752%	Medium	04/01/1900	559.75	0.07	Delivery Truck	-331.08	122.99	70.2	Vivek	Grady	Ontario	Corporate	Furniture	Chairs & Chairmats	Global High-Back Leather Tilter, Burgundy	Jumbo Drum	0.74	30/07/2011	11/06/1966
3001	21634	~41210%	Not Specified	08/01/1900	1611.73	0.1	Delivery Truck	-314.61	208.16	68.02	Lindsay	Shagiari	Ontario	Home Office	Office Supplies	Appliances	1.7 Cubic Foot Compact "Cube" Office Refrigerators	Jumbo Drum	0.58	29/10/2012	18/02/1982
3002	21634	~41210%	Not Specified	01/01/1900	1946.55	0.07	Regular Air	-4017.62	1938.02	13.99	Lindsay	Shagiari	Ontario	Home Office	Technology	Office Machines	Polycom ViewStation™ Adapter H323 Videoconferencing Unit	Medium Box	0.38	31/10/2012	01/04/1982
3012	21665	~41197%	High	05/01/1900	474.793	0.09	Express Air	-407.26	115.99	2.5	Arthur	Prichep	Ontario	Home Office	Technology	Telephones and Communication	DPC 650 Piper	Small Box	0.58	16/10/2012	07/03/1982
3020	21729	~41249%	Low	28/01/1900	120.98	0	Regular Air	-92.85	4.13	5.34	Xylona	Price	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	ACCOHIDE® Binder by Acco	Small Box	0.38	10/12/2012	03/09/1982
3021	21729	~41249%	Low	14/01/1900	1082.66	0.08	Regular Air	-256.93	79.52	48.2	Xylona	Price	Ontario	Corporate	Furniture	Office Furnishings	Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets	Medium Box	0.74	13/12/2012	08/03/1982
3032	21796	~41035%	Low	15/02/1900	4744.64	0.04	Regular Air	1033.38	99.99	19.99	Vivek	Grady	Ontario	Home Office	Technology	Computer Peripherals	US Robotics 56K V.92 External Faxmodem	Small Box	0.52	10/05/2012	08/10/1982
3033	21796	~41035%	Low	02/01/1900	40.8255	0.01	Regular Air	-99.98	20.99	4.81	Vivek	Grady	Ontario	Home Office	Technology	Telephones and Communication	1726 Digital Answering Machine	Medium Box	0.58	06/05/2012	24/08/1982
3034	21796	~41035%	Low	10/02/1900	607.13	0.1	Regular Air	274.66	15.67	1.39	Vivek	Grady	Ontario	Home Office	Office Supplies	Envelopes	#10 White Business Envelopes,4 1/8 x 9 1/2	Small Box	0.38	13/05/2012	13/11/1982
3035	21796	~41035%	Low	31/01/1900	34.22	0.07	Regular Air	-3.19	1.14	0.7	Vivek	Grady	Ontario	Home Office	Office Supplies	Rubber Bands	OIC Thumb-Tacks	Wrap Bag	0.38	11/05/2012	27/05/1981
3065	21958	~39969%	High	14/01/1900	4998.03	0.09	Regular Air	1092.94	363.25	19.99	Sally	Hughsby	Ontario	Consumer	Office Supplies	Appliances	Hoover WindTunnel™ Plus Canister Vacuum	Small Box	0.57	06/06/2009	05/08/1980
3130	22468	~40339%	Not Specified	14/01/1900	323.11	0	Regular Air	41.52	20.98	8.83	Steve	Nguyen	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Premium Transparent Presentation Covers by GBC	Small Box	0.37	10/06/2010	03/12/1980
3131	22468	~40339%	Not Specified	11/01/1900	65.1	0.03	Regular Air	13.31	5.68	1.46	Steve	Nguyen	Ontario	Small Business	Office Supplies	Paper	Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages	Wrap Bag	0.39	11/06/2010	24/01/1979
3132	22468	~40339%	Not Specified	19/01/1900	163.75	0	Regular Air	23.61	7.96	4.95	Steve	Nguyen	Ontario	Small Business	Furniture	Office Furnishings	Staples Plastic Wall Frames	Small Box	0.41	12/06/2010	23/06/1980
3149	22626	~40358%	Critical	17/01/1900	90.93	0.02	Regular Air	14.19	5.18	2.04	John	Lucas	Ontario	Small Business	Office Supplies	Paper	Array® Memo Cubes	Wrap Bag	0.36	01/07/2010	26/01/1980
3150	22626	~40358%	Critical	04/02/1900	6170.912	0.04	Delivery Truck	-528.65	218.75	69.64	John	Lucas	Ontario	Small Business	Furniture	Tables	BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables	Jumbo Box	0.77	01/07/2010	26/02/1980
3235	23205	~39957%	High	08/01/1900	319.62	0.08	Express Air	-16.64	40.98	7.2	Stuart	Calhoun	Ontario	Consumer	Office Supplies	Appliances	Kensington 6 Outlet SmartSocket Surge Protector	Small Box	0.6	25/05/2009	14/08/1916
3236	23205	~39957%	High	01/02/1900	263.39	0.08	Express Air	-59.73	8.12	2.83	Stuart	Calhoun	Ontario	Consumer	Technology	Computer Peripherals	Imation Neon Mac Format Diskettes, 10/Pack	Small Pack	0.77	25/05/2009	11/06/1979
3237	23205	~39957%	High	26/01/1900	7208.8	0.02	Delivery Truck	-633.44	262.11	62.74	Stuart	Calhoun	Ontario	Consumer	Furniture	Tables	Bevis Boat-Shaped Conference Table	Jumbo Box	0.75	25/05/2009	27/12/1979
3271	23394	~40297%	High	14/02/1900	101.57	0.01	Regular Air	-5.99	2.08	1.49	Kean	Nguyen	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Round Ring Binders	Small Box	0.38	30/04/2010	09/05/1978
3421	24390	~41066%	Low	02/01/1900	107.67	0.1	Express Air	-234.66	50.98	6.5	Katherine	Nockton	Ontario	Home Office	Technology	Computer Peripherals	Microsoft Natural Multimedia Keyboard	Small Box	0.73	08/06/2012	14/10/1979
3457	24643	~41028%	Medium	30/01/1900	2368.168	0	Regular Air	1181.3	85.99	1.25	Ben	Ferrer	Ontario	Corporate	Technology	Telephones and Communication	Accessory8	Small Pack	0.39	01/05/2012	05/06/1979
3468	24679	~40670%	Not Specified	07/01/1900	33.99	0.09	Regular Air	-25.86	4.77	2.39	Janet	Molinari	Ontario	Corporate	Technology	Computer Peripherals	Imation Primaris 3.5" 2HD Unformatted Diskettes, 10/Pack	Small Pack	0.72	08/05/2011	16/04/1978
3520	25062	~40481%	Critical	05/01/1900	78.79	0.03	Regular Air	-21.29	14.42	6.75	Sally	Hughsby	Ontario	Consumer	Office Supplies	Appliances	Holmes Odor Grabber	Medium Box	0.52	01/11/2010	06/05/1977
3521	25062	~40481%	Critical	09/01/1900	3928.25	0.04	Regular Air	1343.25	420.98	19.99	Sally	Hughsby	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box	0.35	01/11/2010	22/05/1977
3532	25152	~41197%	Critical	29/01/1900	195.21	0.07	Regular Air	16.4	7.08	2.35	Matt	Connell	Ontario	Corporate	Office Supplies	Pens & Art Supplies	SANFORD Major Accent™ Highlighters	Wrap Bag	0.47	17/10/2012	03/03/1977
3576	25478	~41023%	Critical	16/02/1900	4725.0905	0.01	Regular Air	1578.7	115.99	2.5	Jim	Kriz	Ontario	Consumer	Technology	Telephones and Communication	6162m	Small Box	0.57	24/04/2012	06/04/1977
3577	25478	~41023%	Critical	19/02/1900	286.76	0.09	Regular Air	77.2	6.08	1.82	Jim	Kriz	Ontario	Consumer	Office Supplies	Rubber Bands	Staples Bulk Pack Metal Binder Clips	Wrap Bag	0.35	26/04/2012	21/09/1977
3708	26469	~41120%	Medium	04/01/1900	7406.49	0.03	Regular Air	701.22	1889.99	19.99	Arthur	Prichep	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Ibico EPK-21 Electric Binding System	Small Box	0.36	01/08/2012	05/12/1977
3709	26469	~41120%	Medium	19/02/1900	350.01	0.04	Regular Air	-133.43	6.68	6.93	Arthur	Prichep	Ontario	Home Office	Office Supplies	Paper	HP Office Paper (20Lb. and 87 Bright)	Small Box	0.37	31/07/2012	20/09/1982
3710	26470	~39893%	High	10/02/1900	18081.76	0.03	Regular Air	8822.28	420.98	19.99	Harold	Ryan	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box	0.35	22/03/2009	21/11/1982
3718	26565	~40107%	Medium	18/02/1900	21337.27	0.02	Regular Air	7606	419.19	19.99	Cathy	Prescott	Ontario	Corporate	Office Supplies	Storage & Organization	Smead Adjustable Mobile File Trolley with Lockable Top	Small Box	0.58	22/10/2009	21/08/1981
3758	26852	~40243%	Critical	02/01/1900	15.81	0.06	Regular Air	-9.88	4.98	6.07	Jim	Kriz	Ontario	Consumer	Office Supplies	Paper	Xerox 1897	Small Box	0.36	08/03/2010	27/11/1981
3829	27299	~41126%	Critical	10/02/1900	802.16	0.1	Regular Air	-293.45	19.94	14.87	Liz	Willingham	Ontario	Corporate	Furniture	Office Furnishings	Luxo Economy Swing Arm Lamp	Large Box	0.57	07/08/2012	10/06/1981
3830	27300	~41182%	Not Specified	19/02/1900	3333.1	0.1	Regular Air	-85.03	73.98	4	Stephanie	Ulpright	Ontario	Consumer	Technology	Computer Peripherals	Keytronic French Keyboard	Small Box	0.79	01/10/2012	12/09/1981
3831	27300	~41182%	Not Specified	27/01/1900	55.68	0.04	Regular Air	0.26	2.1	0.7	Stephanie	Ulpright	Ontario	Consumer	Office Supplies	Pens & Art Supplies	Sanford EarthWrite® Recycled Pencils, Medium Soft, #2	Wrap Bag	0.57	30/09/2012	13/11/1981
3864	27557	~40947%	Low	18/01/1900	56.13	0.02	Regular Air	-58.47	2.88	5.33	Robert	Marley	Ontario	Corporate	Office Supplies	Labels	Avery File Folder Labels	Small Box	0.36	13/02/2012	03/09/1980
3872	27654	~40445%	High	12/01/1900	94.83	0.02	Regular Air	29.87	7.64	1.39	Lindsay	Shagiari	Ontario	Home Office	Office Supplies	Envelopes	Security-Tint Envelopes	Small Box	0.36	26/09/2010	13/11/1980
3877	27684	~40791%	Low	01/01/1900	13.04	0.06	Regular Air	-6.62	10.48	2.89	John	Lucas	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Staples Battery-Operated Desktop Pencil Sharpener	Small Pack	0.6	07/09/2011	19/07/1953
3899	27811	~40606%	Not Specified	31/01/1900	197.59	0.09	Regular Air	-73.62	6.81	5.48	Odella	Nelson	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Avery Self-Adhesive Photo Pockets for Polaroid Photos	Small Box	0.37	06/03/2011	06/05/1954
3938	28064	~40423%	Medium	12/02/1900	856.45	0.03	Regular Air	265.1	19.84	4.1	Arthur	Prichep	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Prismacolor Color Pencil Set	Wrap Bag	0.44	02/09/2010	13/02/1984
3939	28064	~40423%	Medium	01/01/1900	6.75	0.08	Regular Air	-2.31	5.84	1	Arthur	Prichep	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Quartet Omega® Colored Chalk, 12/Pack	Wrap Bag	0.38	02/09/2010	22/10/1984
3955	28225	~39835%	Critical	13/01/1900	1160.59	0.01	Regular Air	-330.14	80.98	35	Guy	Phonely	Ontario	Corporate	Office Supplies	Storage & Organization	Carina 42"Hx23 3/4"W Media Storage Unit	Large Box	0.83	24/01/2009	24/10/1955
3959	28258	~39885%	Critical	02/01/1900	201.178	0.07	Regular Air	-604.41	125.99	2.5	Denny	Blanton	Ontario	Home Office	Technology	Telephones and Communication	i2000	Small Box	0.6	13/03/2009	28/03/1955
3960	28258	~39885%	Critical	25/01/1900	2493.24	0.03	Regular Air	293.66	99.99	19.99	Denny	Blanton	Ontario	Home Office	Technology	Computer Peripherals	US Robotics 56K V.92 External Faxmodem	Small Box	0.52	14/03/2009	24/10/1955
3968	28321	~40391%	Medium	28/01/1900	90.5	0.03	Regular Air	24.71	3.08	0.99	Steve	Nguyen	Ontario	Consumer	Office Supplies	Labels	Avery 511	Small Box	0.37	01/08/2010	12/04/1955
3985	28454	~41127%	Medium	25/01/1900	157.4	0.07	Regular Air	-84	6.48	6.74	Sean	O'Donnell	Ontario	Corporate	Office Supplies	Paper	Xerox 215	Small Box	0.37	07/08/2012	16/11/1955
4112	29255	~40880%	Low	11/01/1900	617.219	0.03	Express Air	-136.09	65.99	8.99	Sally	Hughsby	Ontario	Consumer	Technology	Telephones and Communication	8260	Small Box	0.58	07/12/2011	03/07/1983
4139	29383	~40865%	Medium	20/01/1900	157.13	0.07	Regular Air	-46.89	8.32	2.38	Jas	O'Carroll	Ontario	Corporate	Technology	Computer Peripherals	Imation 3.5 IBM Formatted Diskettes, 10/Box	Small Pack	0.74	20/11/2011	13/11/1956
4140	29383	~40865%	Medium	28/01/1900	195.11	0.04	Regular Air	-129.42	6.48	8.73	Jas	O'Carroll	Ontario	Corporate	Office Supplies	Paper	Xerox 227	Small Box	0.37	19/11/2011	18/07/1956
4141	29383	~40865%	Medium	29/01/1900	2738.785	0.07	Regular Air	556.83	115.99	2.5	Jas	O'Carroll	Ontario	Corporate	Technology	Telephones and Communication	DPC 650 Piper	Small Box	0.58	20/11/2011	09/07/1956
4142	29383	~40865%	Medium	30/01/1900	217.42	0.09	Regular Air	16.97	7.59	4	Jas	O'Carroll	Ontario	Corporate	Furniture	Office Furnishings	Master Giant Foot® Doorstop, Safety Yellow	Wrap Bag	0.42	19/11/2011	19/10/1957
4162	29507	~40948%	Low	14/01/1900	3049.632	0.04	Delivery Truck	-679.04	280.98	35.67	Sally	Hughsby	Ontario	Consumer	Furniture	Tables	Global Adaptabilities™ Conference Tables	Jumbo Box	0.66	11/02/2012	10/03/1984
4163	29507	~40948%	Low	10/02/1900	1274.949	0.05	Regular Air	416.99	35.99	1.1	Sally	Hughsby	Ontario	Consumer	Technology	Telephones and Communication	Accessory35	Small Box	0.55	14/02/2012	04/06/1983
4172	29572	~40332%	Not Specified	18/01/1900	2657.56	0.1	Delivery Truck	126.28	150.98	16.01	Sally	Hughsby	Ontario	Home Office	Furniture	Tables	Iceberg OfficeWorks 42" Round Tables	Jumbo Box	0.7	04/06/2010	12/07/1984
4204	29889	~40151%	Not Specified	13/02/1900	243.5	0.09	Regular Air	23.87	5.98	1.67	Odella	Nelson	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color	Wrap Bag	0.51	07/12/2009	27/02/1981
4206	29894	~40428%	Low	12/02/1900	606.98	0.05	Regular Air	21.08	13.73	6.85	Matt	Connell	Ontario	Corporate	Furniture	Office Furnishings	DAX Wood Document Frame.	Wrap Bag	0.54	16/09/2010	11/06/1980
4207	29894	~40428%	Low	17/02/1900	301.62	0.09	Regular Air	-162.54	6.68	6.92	Matt	Connell	Ontario	Corporate	Office Supplies	Paper	Xerox 1898	Small Box	0.37	16/09/2010	02/07/1980
4218	29985	~41101%	Critical	02/01/1900	24.51	0.06	Regular Air	-18.26	8.04	8.94	Guy	Phonely	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes Twister Kit, Gray/Clear, 3/pkg	Small Box	0.4	13/07/2012	26/08/1983
4232	30054	~41153%	Not Specified	02/02/1900	311.19	0.03	Regular Air	-9.18	9.38	4.93	Alejandro	Grove	Ontario	Corporate	Furniture	Office Furnishings	Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry	Small Box	0.57	03/09/2012	11/02/1983
4244	30208	~41106%	Low	15/02/1900	1752.0965	0.1	Regular Air	356.35	45.99	4.99	Lindsay	Shagiari	Ontario	Home Office	Technology	Telephones and Communication	600 Series Non-Flip	Small Box	0.57	16/07/2012	23/08/1983
4265	30369	~40626%	Critical	13/01/1900	76.81	0	Regular Air	-55.77	4.98	7.54	Denny	Blanton	Ontario	Home Office	Office Supplies	Paper	Xerox 1961	Small Box	0.38	25/03/2011	23/08/1983
4266	30369	~40626%	Critical	21/01/1900	174.22	0.03	Regular Air	-1.23	8.34	2.64	Denny	Blanton	Ontario	Home Office	Office Supplies	Scissors, Rulers and Trimmers	Acme® Elite Stainless Steel Scissors	Small Pack	0.59	25/03/2011	12/07/1982
4313	30726	~40142%	Medium	04/02/1900	725.15	0.05	Regular Air	140.57	20.27	3.99	Harold	Ryan	Ontario	Home Office	Office Supplies	Appliances	Fellowes Mighty 8 Compact Surge Protector	Small Box	0.57	26/11/2009	05/04/1981
4314	30727	~41115%	Medium	28/01/1900	1166.29	0.07	Express Air	302.86	41.71	4.5	Kean	Nguyen	Ontario	Small Business	Office Supplies	Appliances	Fellowes 8 Outlet Superior Workstation Surge Protector	Small Box	0.56	27/07/2012	10/06/1981
4341	30915	~39829%	Low	20/01/1900	62.78	0.04	Express Air	-17.75	2.98	2.03	Xylona	Price	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Premium Writing Pencils, Soft, #2 by Central Association for the Blind	Wrap Bag	0.57	16/01/2009	08/09/1981
4342	30915	~39829%	Low	25/01/1900	2836.0505	0.01	Regular Air	561.13	125.99	8.99	Xylona	Price	Ontario	Corporate	Technology	Telephones and Communication	M70	Small Box	0.59	21/01/2009	21/01/1981
4359	31072	~40511%	Low	04/01/1900	701.16	0.08	Regular Air	4.56	172.99	19.99	Sean	O'Donnell	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Ibico EB-19 Dual Function Manual Binding System	Small Box	0.39	04/12/2010	10/05/1981
4360	31073	~40384%	Medium	08/02/1900	1818.76	0.02	Regular Air	843.12	46.94	6.77	Arthur	Prichep	Ontario	Home Office	Furniture	Office Furnishings	Howard Miller 13" Diameter Goldtone Round Wall Clock	Small Box	0.44	28/07/2010	10/08/1981
4361	31073	~40384%	Medium	26/01/1900	4322.26	0.07	Regular Air	-618.95	167.27	35	Arthur	Prichep	Ontario	Home Office	Office Supplies	Storage & Organization	Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers	Large Box	0.85	25/07/2010	20/04/1947
4370	31138	~39834%	High	06/02/1900	1251.18	0.05	Delivery Truck	-1756.44	31.76	45.51	Arthur	Prichep	Ontario	Small Business	Furniture	Tables	Hon iLevel™ Computer Training Table	Jumbo Box	0.65	23/01/2009	18/11/1947
4375	31173	~41139%	Low	24/01/1900	169.354	0.09	Express Air	-84.14	7.99	5.03	Sally	Hughsby	Ontario	Consumer	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	0.6	25/08/2012	11/08/1965
4463	31812	~40755%	High	14/01/1900	593.62	0.02	Regular Air	25.19	40.99	19.99	Laura	Armstrong	Ontario	Small Business	Office Supplies	Paper	White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11	Small Box	0.36	02/08/2011	19/06/1965
4464	31812	~40755%	High	31/01/1900	38.52	0.06	Regular Air	-17.34	1.26	0.7	Laura	Armstrong	Ontario	Small Business	Office Supplies	Rubber Bands	Bagged Rubber Bands	Wrap Bag	0.81	02/08/2011	24/03/1964
4496	32002	~40379%	Low	06/02/1900	1196.2	0.03	Regular Air	-73.77	30.98	6.5	Jim	Kriz	Ontario	Consumer	Technology	Computer Peripherals	Logitech Internet Navigator Keyboard	Small Box	0.79	24/07/2010	10/12/1964
4497	32002	~40379%	Low	07/01/1900	98.55	0.07	Regular Air	23.16	13.79	8.78	Jim	Kriz	Ontario	Consumer	Furniture	Office Furnishings	9-3/4 Diameter Round Wall Clock	Small Box	0.43	20/07/2010	23/05/1964
4541	32323	~40382%	High	03/01/1900	28.75	0.01	Regular Air	-31.43	8.46	3.62	Lena	Radford	Ontario	Small Business	Technology	Computer Peripherals	Imation 3.5", RTS 247544 3M 3.5 DSDD, 10/Pack	Small Pack	0.61	24/07/2010	05/05/1964
4542	32323	~40382%	High	03/01/1900	75.81	0.06	Regular Air	-21.13	22.84	8.18	Lena	Radford	Ontario	Small Business	Office Supplies	Paper	Xerox 1991	Small Box	0.39	23/07/2010	09/11/1963
4543	32323	~40382%	High	07/02/1900	259.7175	0.02	Regular Air	-118.48	7.99	5.03	Lena	Radford	Ontario	Small Business	Technology	Telephones and Communication	Bell Sonecor JB700 Caller ID	Medium Box	0.6	25/07/2010	14/02/1963
